strAudioPath,pcm_time(UTC ms),sr_result
msc_log_2017-07-04Tue18-49-19.706000.pcm,1499165359706.0,选择第二个
msc_log_2017-07-04Tue18-49-23.432000.pcm,1499165363432.0,走最近的路线
msc_log_2017-07-04Tue18-49-27.689000.pcm,1499165367689.0,开始导航
msc_log_2017-07-04Tue18-49-31.365000.pcm,1499165371365.0,我想去河口
msc_log_2017-07-04Tue18-49-35.360000.pcm,1499165375360.0,我要到河口景区
msc_log_2017-07-04Tue18-49-39.816000.pcm,1499165379816.0,不要这个换条线路
msc_log_2017-07-04Tue18-49-44.133000.pcm,1499165384133.0,导航
msc_log_2017-07-04Tue18-49-47.547000.pcm,1499165387547.0,帮我导航到漳州市医院
msc_log_2017-07-04Tue18-49-52.588000.pcm,1499165392588.0,到延安北路41号
msc_log_2017-07-04Tue18-49-57.070000.pcm,1499165397070.0,去门诊部
msc_log_2017-07-04Tue18-50-01.226000.pcm,1499165401226.0,不上高速
msc_log_2017-07-04Tue18-50-04.842000.pcm,1499165404842.0,开始导航
msc_log_2017-07-04Tue18-50-08.602000.pcm,1499165408602.0,帮我导航江苏省泰州市靖江市
msc_log_2017-07-04Tue18-50-14.841000.pcm,1499165414841.0,就是记江西路28号的靖江市
msc_log_2017-07-04Tue18-50-21.011000.pcm,1499165421011.0,高速优先
msc_log_2017-07-04Tue18-50-24.708000.pcm,1499165424708.0,导航
msc_log_2017-07-04Tue18-50-28.102000.pcm,1499165428102.0,我要到桂平中沙
msc_log_2017-07-04Tue18-50-32.830000.pcm,1499165432830.0,电信营业厅对面的中沙邮政支局
msc_log_2017-07-04Tue18-50-39.362000.pcm,1499165439362.0,末日路线
msc_log_2017-07-04Tue18-50-42.984000.pcm,1499165442984.0,导航
msc_log_2017-07-04Tue18-50-46.476000.pcm,1499165446476.0,我要去营口
msc_log_2017-07-04Tue18-50-51.099000.pcm,1499165451099.0,到飞机场
msc_log_2017-07-04Tue18-50-55.271000.pcm,1499165455271.0,选择红绿灯最少的路线
msc_log_2017-07-04Tue18-51-00.336000.pcm,1499165460336.0,导航开始
msc_log_2017-07-04Tue18-51-03.943000.pcm,1499165463943.0,我要到南京市鼎新路99号
msc_log_2017-07-04Tue18-51-11.518000.pcm,1499165471518.0,去长江路9号地下停车场
msc_log_2017-07-04Tue18-51-17.005000.pcm,1499165477005.0,不是110号是109号
msc_log_2017-07-04Tue18-51-22.565000.pcm,1499165482565.0,导航吧
msc_log_2017-07-04Tue18-51-26.108000.pcm,1499165486108.0,我要找大柳塔
msc_log_2017-07-04Tue18-51-31.826000.pcm,1499165491826.0,到大柳塔南站
msc_log_2017-07-04Tue18-51-36.197000.pcm,1499165496197.0,路线最短的
msc_log_2017-07-04Tue18-51-40.195000.pcm,1499165500195.0,开始导航
msc_log_2017-07-04Tue18-51-43.946000.pcm,1499165503946.0,我要去汉中市宁强县
msc_log_2017-07-04Tue18-51-49.430000.pcm,1499165509430.0,就是民主路上的宁强县
msc_log_2017-07-04Tue18-51-54.944000.pcm,1499165514944.0,搜索一下附近的饭店吧
msc_log_2017-07-04Tue18-52-00.005000.pcm,1499165520005.0,选择最近的那个
msc_log_2017-07-04Tue18-52-04.753000.pcm,1499165524753.0,开始导航
msc_log_2017-07-04Tue18-52-08.497000.pcm,1499165528497.0,帮我导航去三原汽车站
msc_log_2017-07-04Tue18-52-13.715000.pcm,1499165533715.0,在叶咏诗大街东段
msc_log_2017-07-04Tue18-52-19.655000.pcm,1499165539655.0,选择默认路线
msc_log_2017-07-04Tue18-52-23.627000.pcm,1499165543627.0,开始导航
msc_log_2017-07-04Tue18-52-27.385000.pcm,1499165547385.0,我要去勉县田园小区
msc_log_2017-07-04Tue18-52-32.663000.pcm,1499165552663.0,选择第一个
msc_log_2017-07-04Tue18-52-36.859000.pcm,1499165556859.0,搜索附近最近的停车场
msc_log_2017-07-04Tue18-52-42.334000.pcm,1499165562334.0,导航开始
msc_log_2017-07-04Tue18-52-45.996000.pcm,1499165565996.0,请帮我导航到泰兴市姚王镇
msc_log_2017-07-04Tue18-52-51.938000.pcm,1499165571938.0,我想去泰兴市姚王镇医院
msc_log_2017-07-04Tue18-52-57.723000.pcm,1499165577723.0,是急诊科不是预防保健部
msc_log_2017-07-04Tue18-53-03.545000.pcm,1499165583545.0,选择经过饭店的路线
msc_log_2017-07-04Tue18-53-08.887000.pcm,1499165588887.0,导航
msc_log_2017-07-04Tue18-53-12.413000.pcm,1499165592413.0,我要到宜兴高铁站
msc_log_2017-07-04Tue18-53-17.184000.pcm,1499165597184.0,市陶都路一心高铁站
msc_log_2017-07-04Tue18-53-22.550000.pcm,1499165602550.0,尽量选择走高速
msc_log_2017-07-04Tue18-53-26.977000.pcm,1499165606977.0,开始导航
msc_log_2017-07-04Tue18-53-30.742000.pcm,1499165610742.0,我想去成都市三圣乡湿地公园
msc_log_2017-07-04Tue18-53-36.787000.pcm,1499165616787.0,选择凯慕河湿地公园
msc_log_2017-07-04Tue18-53-42.250000.pcm,1499165622250.0,是南门
msc_log_2017-07-04Tue18-53-45.920000.pcm,1499165625920.0,导航吧
msc_log_2017-07-04Tue18-53-49.520000.pcm,1499165629520.0,我要到广东省
msc_log_2017-07-04Tue18-53-54.270000.pcm,1499165634270.0,选择广东省阳春市玉溪风景名胜区
msc_log_2017-07-04Tue18-54-01.448000.pcm,1499165641448.0,搜索附近的酒店
msc_log_2017-07-04Tue18-54-06.196000.pcm,1499165646196.0,选择评价最好的
msc_log_2017-07-04Tue18-54-10.838000.pcm,1499165650838.0,导航开始
msc_log_2017-07-04Tue18-54-14.615000.pcm,1499165654615.0,我要到二道十三局
msc_log_2017-07-04Tue18-54-19.596000.pcm,1499165659596.0,临东路2318的中铁十三局小区
msc_log_2017-07-04Tue18-54-26.262000.pcm,1499165666262.0,到北门
msc_log_2017-07-04Tue18-54-30.587000.pcm,1499165670587.0,开始导航
msc_log_2017-07-04Tue18-54-34.417000.pcm,1499165674417.0,帮我导航大邑商场
msc_log_2017-07-04Tue18-54-39.512000.pcm,1499165679512.0,选择大邑县放心商店三坝商场
msc_log_2017-07-04Tue18-54-46.726000.pcm,1499165686726.0,附近比较近的停车场在哪
msc_log_2017-07-04Tue18-54-52.200000.pcm,1499165692200.0,导航
msc_log_2017-07-04Tue18-54-55.665000.pcm,1499165695665.0,我要导航去荣旺天下
msc_log_2017-07-04Tue18-55-00.718000.pcm,1499165700718.0,到中绿广场一期门23的我们天下
msc_log_2017-07-04Tue18-55-07.237000.pcm,1499165707237.0,走最近的路线
msc_log_2017-07-04Tue18-55-11.550000.pcm,1499165711550.0,导航吧
msc_log_2017-07-04Tue18-55-15.777000.pcm,1499165715777.0,帮我导航去重庆市巫山县双龙镇
msc_log_2017-07-04Tue18-55-22.122000.pcm,1499165722122.0,选择第四个
msc_log_2017-07-04Tue18-55-26.244000.pcm,1499165726244.0,附近有什么公园
msc_log_2017-07-04Tue18-55-31.090000.pcm,1499165731090.0,选择最近的
msc_log_2017-07-04Tue18-55-34.945000.pcm,1499165734945.0,导航开始吧
msc_log_2017-07-04Tue18-55-39.834000.pcm,1499165739834.0,我要去丰宁
msc_log_2017-07-04Tue18-55-44.187000.pcm,1499165744187.0,到丰宁满族自治县
msc_log_2017-07-04Tue18-55-49.175000.pcm,1499165749175.0,走高速
msc_log_2017-07-04Tue18-55-53.062000.pcm,1499165753062.0,导航
msc_log_2017-07-04Tue18-55-57.263000.pcm,1499165757263.0,我去深圳市盐田区沙头角鹏湾一村
msc_log_2017-07-04Tue18-56-04.768000.pcm,1499165764768.0,去深盐路
msc_log_2017-07-04Tue18-56-09.194000.pcm,1499165769194.0,到龙文教育盐田沙头角教学点
msc_log_2017-07-04Tue18-56-15.544000.pcm,1499165775544.0,导航开始
msc_log_2017-07-04Tue18-56-19.260000.pcm,1499165779260.0,我想去铜陵火车站
msc_log_2017-07-04Tue18-56-24.064000.pcm,1499165784064.0,选择铜陵火车站出站口
msc_log_2017-07-04Tue18-56-31.008000.pcm,1499165791008.0,最最快的路线
msc_log_2017-07-04Tue18-56-35.167000.pcm,1499165795167.0,导航
msc_log_2017-07-04Tue18-56-39.039000.pcm,1499165799039.0,帮我导航河南周口秣陵镇
msc_log_2017-07-04Tue18-56-46.033000.pcm,1499165806033.0,到敬老院
msc_log_2017-07-04Tue18-56-50.023000.pcm,1499165810023.0,我要走路况好的路线
msc_log_2017-07-04Tue18-56-55.086000.pcm,1499165815086.0,导航吧
msc_log_2017-07-04Tue18-56-58.786000.pcm,1499165818786.0,给我导航到太原高新区
msc_log_2017-07-04Tue18-57-04.834000.pcm,1499165824834.0,就是高新技术产业开发区质量检验协会
msc_log_2017-07-04Tue18-57-11.461000.pcm,1499165831461.0,选择红绿灯最少的路线
msc_log_2017-07-04Tue18-57-16.447000.pcm,1499165836447.0,开始导航
msc_log_2017-07-04Tue18-57-20.434000.pcm,1499165840434.0,我要到茯茶镇
msc_log_2017-07-04Tue18-57-24.995000.pcm,1499165844995.0,到磨咖小镇吧
msc_log_2017-07-04Tue18-57-38.150000.pcm,1499165858150.0,选择美山路18号国购广场2f c店一层113的莫卡小镇
msc_log_2017-07-04Tue18-57-47.704000.pcm,1499165867704.0,我要去思明东路128号
msc_log_2017-07-04Tue18-57-53.606000.pcm,1499165873606.0,去向东路59的东陆公寓
msc_log_2017-07-04Tue18-57-59.416000.pcm,1499165879416.0,走最近的路线
msc_log_2017-07-04Tue18-58-03.756000.pcm,1499165883756.0,导航
msc_log_2017-07-04Tue18-58-07.234000.pcm,1499165887234.0,我要到长沙市湘雅医院
msc_log_2017-07-04Tue18-58-13.068000.pcm,1499165893068.0,到湘雅路72
msc_log_2017-07-04Tue18-58-17.563000.pcm,1499165897563.0,就是湘雅医院生殖医学中心
msc_log_2017-07-04Tue18-58-23.448000.pcm,1499165903448.0,导航吧
msc_log_2017-07-04Tue18-58-27.262000.pcm,1499165907262.0,我要去洋马小学
msc_log_2017-07-04Tue18-58-31.826000.pcm,1499165911826.0,到合肥市大杨中心小学
msc_log_2017-07-04Tue18-58-37.347000.pcm,1499165917347.0,走路矿镐的路线
msc_log_2017-07-04Tue18-58-43.465000.pcm,1499165923465.0,开始导航
msc_log_2017-07-04Tue18-58-47.175000.pcm,1499165927175.0,帮我导航甘肃陇南
msc_log_2017-07-04Tue18-58-52.278000.pcm,1499165932278.0,就是陇南市
msc_log_2017-07-04Tue18-58-56.287000.pcm,1499165936287.0,走高速吧
msc_log_2017-07-04Tue18-59-00.073000.pcm,1499165940073.0,导航开始吧
msc_log_2017-07-04Tue18-59-04.019000.pcm,1499165944019.0,我要去湖南长沙
msc_log_2017-07-04Tue18-59-08.843000.pcm,1499165948843.0,到长沙市
msc_log_2017-07-04Tue18-59-13.132000.pcm,1499165953132.0,走最短的路线
msc_log_2017-07-04Tue18-59-17.015000.pcm,1499165957015.0,导航吧
msc_log_2017-07-04Tue18-59-20.696000.pcm,1499165960696.0,帮我导航朝阳市场
msc_log_2017-07-04Tue18-59-25.923000.pcm,1499165965923.0,就在团结路6号
msc_log_2017-07-04Tue18-59-30.620000.pcm,1499165970620.0,选择经过加油站的线路
msc_log_2017-07-04Tue18-59-35.776000.pcm,1499165975776.0,导航
msc_log_2017-07-04Tue18-59-39.456000.pcm,1499165979456.0,我去义乌火车站
msc_log_2017-07-04Tue18-59-44.098000.pcm,1499165984098.0,在后宅街道北站大道333号
msc_log_2017-07-04Tue18-59-50.555000.pcm,1499165990555.0,是义乌火车站进站口
msc_log_2017-07-04Tue18-59-55.961000.pcm,1499165995961.0,开始导航
msc_log_2017-07-04Tue18-59-59.735000.pcm,1499165999735.0,我想去陈仓区
msc_log_2017-07-04Tue19-00-04.479000.pcm,1499166004479.0,在人民街
msc_log_2017-07-04Tue19-00-08.983000.pcm,1499166008983.0,选择不堵车的路线
msc_log_2017-07-04Tue19-00-13.855000.pcm,1499166013855.0,导航开始
msc_log_2017-07-04Tue19-00-17.641000.pcm,1499166017641.0,我要去樟木头观音山旅游景区
msc_log_2017-07-04Tue19-00-24.161000.pcm,1499166024161.0,试音平山旅游区
msc_log_2017-07-04Tue19-00-29.147000.pcm,1499166029147.0,是售票处不是旅客中心
msc_log_2017-07-04Tue19-00-34.741000.pcm,1499166034741.0,导航吧
msc_log_2017-07-04Tue19-00-38.227000.pcm,1499166038227.0,我要去双流县彭镇
msc_log_2017-07-04Tue19-00-43.417000.pcm,1499166043417.0,到园丁路七
msc_log_2017-07-04Tue19-00-47.890000.pcm,1499166047890.0,到园丁路七不是一
msc_log_2017-07-04Tue19-00-53.371000.pcm,1499166053371.0,导航吧
msc_log_2017-07-04Tue19-00-56.877000.pcm,1499166056877.0,帮我倒恭王府
msc_log_2017-07-04Tue19-01-00.893000.pcm,1499166060893.0,选择恭王府花园
msc_log_2017-07-04Tue19-01-05.455000.pcm,1499166065455.0,路线最近的
msc_log_2017-07-04Tue19-01-18.368000.pcm,1499166078368.0,开始导航
msc_log_2017-07-04Tue19-01-22.116000.pcm,1499166082116.0,我要到南宁百货大楼
msc_log_2017-07-04Tue19-01-27.348000.pcm,1499166087348.0,去朝阳路41号
msc_log_2017-07-04Tue19-01-32.414000.pcm,1499166092414.0,选择南宁百货大楼的东门
msc_log_2017-07-04Tue19-01-38.287000.pcm,1499166098287.0,导航吧
msc_log_2017-07-04Tue19-01-41.840000.pcm,1499166101840.0,我要去马鞍山市博望镇
msc_log_2017-07-04Tue19-01-47.650000.pcm,1499166107650.0,到红阳村的博望镇第二小学
msc_log_2017-07-04Tue19-01-53.628000.pcm,1499166113628.0,选择人少的路线
msc_log_2017-07-04Tue19-01-58.305000.pcm,1499166118305.0,导航开始
msc_log_2017-07-04Tue19-02-02.080000.pcm,1499166122080.0,我要到福建平和县长乐乡
msc_log_2017-07-04Tue19-02-08.084000.pcm,1499166128084.0,选择平和县长乐乡政府
msc_log_2017-07-04Tue19-02-13.686000.pcm,1499166133686.0,搜索附近的如家酒店
msc_log_2017-07-04Tue19-02-18.978000.pcm,1499166138978.0,导航
msc_log_2017-07-04Tue19-02-22.450000.pcm,1499166142450.0,我要去杭州
msc_log_2017-07-04Tue19-02-26.840000.pcm,1499166146840.0,到杭州市
msc_log_2017-07-04Tue19-02-30.988000.pcm,1499166150988.0,选择高速
msc_log_2017-07-04Tue19-02-34.729000.pcm,1499166154729.0,开始导航
msc_log_2017-07-04Tue19-02-38.926000.pcm,1499166158926.0,我要到宝鸡文理
msc_log_2017-07-04Tue19-02-43.995000.pcm,1499166163995.0,去西宝路44号宝鸡文理学院东校区
msc_log_2017-07-04Tue19-02-51.331000.pcm,1499166171331.0,选择宝鸡文理学院实验楼
msc_log_2017-07-04Tue19-02-57.087000.pcm,1499166177087.0,导航开始
msc_log_2017-07-04Tue19-03-00.647000.pcm,1499166180647.0,我要到崇州
msc_log_2017-07-04Tue19-03-04.989000.pcm,1499166184989.0,在昌明路一号的崇州市
msc_log_2017-07-04Tue19-03-10.895000.pcm,1499166190895.0,搜索附近的加油站
msc_log_2017-07-04Tue19-03-15.699000.pcm,1499166195699.0,选择中国石油
msc_log_2017-07-04Tue19-03-19.922000.pcm,1499166199922.0,导航吧
msc_log_2017-07-04Tue19-03-23.432000.pcm,1499166203432.0,我要去张家港市才好好又多超市
msc_log_2017-07-04Tue19-03-30.074000.pcm,1499166210074.0,选择在富华路496
msc_log_2017-07-04Tue19-03-35.279000.pcm,1499166215279.0,找附近有停车场的路线
msc_log_2017-07-04Tue19-03-40.956000.pcm,1499166220956.0,导航吧
msc_log_2017-07-04Tue19-03-44.468000.pcm,1499166224468.0,我要到营口市
msc_log_2017-07-04Tue19-03-49.076000.pcm,1499166229076.0,就在渤海大街西一号
msc_log_2017-07-04Tue19-03-54.261000.pcm,1499166234261.0,不走高速
msc_log_2017-07-04Tue19-03-58.386000.pcm,1499166238386.0,导航开始
msc_log_2017-07-04Tue19-04-02.112000.pcm,1499166242112.0,我要去靖江上海城
msc_log_2017-07-04Tue19-04-07.325000.pcm,1499166247325.0,就到上海城的东门
msc_log_2017-07-04Tue19-04-20.904000.pcm,1499166260904.0,选择人少的路线
msc_log_2017-07-04Tue19-04-25.638000.pcm,1499166265638.0,导航吧
msc_log_2017-07-04Tue19-04-29.196000.pcm,1499166269196.0,我要导航到小金口
msc_log_2017-07-04Tue19-04-34.179000.pcm,1499166274179.0,在金府路20号
msc_log_2017-07-04Tue19-04-39.377000.pcm,1499166279377.0,就是街道人才协会
msc_log_2017-07-04Tue19-04-44.255000.pcm,1499166284255.0,导航开始
msc_log_2017-07-04Tue19-04-47.984000.pcm,1499166287984.0,我要去金州
msc_log_2017-07-04Tue19-04-52.253000.pcm,1499166292253.0,到贵州织金洞国家地质公园
msc_log_2017-07-04Tue19-04-58.297000.pcm,1499166298297.0,在毕节官寨乡
msc_log_2017-07-04Tue19-05-02.892000.pcm,1499166302892.0,导航吧
msc_log_2017-07-04Tue19-05-06.491000.pcm,1499166306491.0,帮我导航到梧田
msc_log_2017-07-04Tue19-05-11.535000.pcm,1499166311535.0,选择无天茶行
msc_log_2017-07-04Tue19-05-16.186000.pcm,1499166316186.0,选择收费站个数少的路线
msc_log_2017-07-04Tue19-05-21.494000.pcm,1499166321494.0,导航
msc_log_2017-07-04Tue19-05-24.987000.pcm,1499166324987.0,我要去西安省
msc_log_2017-07-04Tue19-05-29.851000.pcm,1499166329851.0,选择第一个
msc_log_2017-07-04Tue19-05-33.844000.pcm,1499166333844.0,走高速
msc_log_2017-07-04Tue19-05-37.826000.pcm,1499166337826.0,开始导航
msc_log_2017-07-04Tue19-05-41.572000.pcm,1499166341572.0,我想去吉大医院
msc_log_2017-07-04Tue19-05-46.026000.pcm,1499166346026.0,选择金寨路的
msc_log_2017-07-04Tue19-05-50.254000.pcm,1499166350254.0,搜索附近的超市
msc_log_2017-07-04Tue19-05-54.883000.pcm,1499166354883.0,选择距离最近
msc_log_2017-07-04Tue19-05-59.261000.pcm,1499166359261.0,导航吧
msc_log_2017-07-04Tue19-06-02.770000.pcm,1499166362770.0,我要到郑州火车站
msc_log_2017-07-04Tue19-06-07.349000.pcm,1499166367349.0,到通州区渔政监督管理站
msc_log_2017-07-04Tue19-06-13.348000.pcm,1499166373348.0,走车辆少的路线
msc_log_2017-07-04Tue19-06-17.787000.pcm,1499166377787.0,导航吧
msc_log_2017-07-04Tue19-06-21.279000.pcm,1499166381279.0,帮我导航到汉中市康复路22号
msc_log_2017-07-04Tue19-06-27.693000.pcm,1499166387693.0,选择康复诊所
msc_log_2017-07-04Tue19-06-32.087000.pcm,1499166392087.0,在朝阳路和人民路十字向南路东
msc_log_2017-07-04Tue19-06-38.256000.pcm,1499166398256.0,导航吧
msc_log_2017-07-04Tue19-06-41.838000.pcm,1499166401838.0,给我导航到新乡市今日花园
msc_log_2017-07-04Tue19-06-48.097000.pcm,1499166408097.0,就是高新区的今日花园
msc_log_2017-07-04Tue19-07-02.127000.pcm,1499166422127.0,搜索附近最近的停车场
msc_log_2017-07-04Tue19-07-07.547000.pcm,1499166427547.0,导航吧
msc_log_2017-07-04Tue19-07-11.190000.pcm,1499166431190.0,我想去成都市车饰家汽车用品批发中心
msc_log_2017-07-04Tue19-07-18.642000.pcm,1499166438642.0,选择车世家汽车用品批发中心
msc_log_2017-07-04Tue19-07-26.047000.pcm,1499166446047.0,走最快的路线
msc_log_2017-07-04Tue19-07-30.369000.pcm,1499166450369.0,开始导航
msc_log_2017-07-04Tue19-07-34.020000.pcm,1499166454020.0,帮我导航去宽城满族自治县第一中学
msc_log_2017-07-04Tue19-07-41.371000.pcm,1499166461371.0,选择宽城满族一中
msc_log_2017-07-04Tue19-07-46.310000.pcm,1499166466310.0,走推荐路线
msc_log_2017-07-04Tue19-07-50.319000.pcm,1499166470319.0,导航
msc_log_2017-07-04Tue19-07-53.992000.pcm,1499166473992.0,我要到苏州跨塘
msc_log_2017-07-04Tue19-07-58.864000.pcm,1499166478864.0,去礼堂路163号
msc_log_2017-07-04Tue19-08-04.597000.pcm,1499166484597.0,选择吴中快餐跨塘店
msc_log_2017-07-04Tue19-08-09.903000.pcm,1499166489903.0,导航吧
msc_log_2017-07-04Tue19-08-13.483000.pcm,1499166493483.0,我要去潼关
msc_log_2017-07-04Tue19-08-17.945000.pcm,1499166497945.0,到港口镇
msc_log_2017-07-04Tue19-08-22.087000.pcm,1499166502087.0,潞城最近的线路
msc_log_2017-07-04Tue19-08-26.872000.pcm,1499166506872.0,开始导航吧
msc_log_2017-07-04Tue19-08-30.796000.pcm,1499166510796.0,我要去昆明黑镇
msc_log_2017-07-04Tue19-08-35.655000.pcm,1499166515655.0,在中山街
msc_log_2017-07-04Tue19-08-39.776000.pcm,1499166519776.0,去卫生院
msc_log_2017-07-04Tue19-08-43.805000.pcm,1499166523805.0,导航
msc_log_2017-07-04Tue19-08-47.458000.pcm,1499166527458.0,我要去瑶曲镇
msc_log_2017-07-04Tue19-08-51.894000.pcm,1499166531894.0,到爱婴金摇篮
msc_log_2017-07-04Tue19-08-56.472000.pcm,1499166536472.0,选择人少的路线
msc_log_2017-07-04Tue19-09-01.025000.pcm,1499166541025.0,导航吧
msc_log_2017-07-04Tue19-09-04.531000.pcm,1499166544531.0,我要去重庆市长寿区
msc_log_2017-07-04Tue19-09-09.864000.pcm,1499166549864.0,在桃园西路
msc_log_2017-07-04Tue19-09-15.179000.pcm,1499166555179.0,搜索附近的酒店
msc_log_2017-07-04Tue19-09-19.804000.pcm,1499166559804.0,选择价位高的
msc_log_2017-07-04Tue19-09-24.306000.pcm,1499166564306.0,导航
msc_log_2017-07-04Tue19-09-27.809000.pcm,1499166567809.0,我要到龙家新村
msc_log_2017-07-04Tue19-09-32.458000.pcm,1499166572458.0,选择亳州路畅园新村
msc_log_2017-07-04Tue19-09-38.022000.pcm,1499166578022.0,搜索附近饭店
msc_log_2017-07-04Tue19-09-42.576000.pcm,1499166582576.0,选择最近的
msc_log_2017-07-04Tue19-09-46.567000.pcm,1499166586567.0,导航
msc_log_2017-07-04Tue19-09-50.036000.pcm,1499166590036.0,我要去泰兴市十里甸
