strAudioPath,pcm_time(UTC ms),sr_result,套件,是否一致,一致率:91.43%,去除套件没有结果的一致率:99.61%
msc_log_2017-07-20Thu23-26-30.752000.pcm.SpeexWb.pcm,1.50E+12,前往北京市大红门服装批发市场,前往北京市大红门服装批发市场,TRUE,,
msc_log_2017-07-20Thu23-26-35.894000.pcm.SpeexWb.pcm,1.50E+12,去大红门服装大卖场,去大红门服装大卖场,TRUE,,
msc_log_2017-07-20Thu23-26-40.168000.pcm.SpeexWb.pcm,1.50E+12,选择沿途有加油站的路线,选择沿途有加油站的路线,TRUE,,
msc_log_2017-07-20Thu23-26-44.107000.pcm.SpeexWb.pcm,1.50E+12,导航吧,导航吧,TRUE,,
msc_log_2017-07-20Thu23-26-46.890000.pcm.SpeexWb.pcm,1.50E+12,我要去温州,我要去温州,TRUE,,
msc_log_2017-07-20Thu23-26-50.371000.pcm.SpeexWb.pcm,1.50E+12,就是民航路的温州大学,就是民航路的温州大学,TRUE,,
msc_log_2017-07-20Thu23-26-54.329000.pcm.SpeexWb.pcm,1.50E+12,搜索附近的小吃街,搜索附近的小吃街,TRUE,,
msc_log_2017-07-20Thu23-26-57.741000.pcm.SpeexWb.pcm,1.50E+12,选择距离最近的,选择距离最近的,TRUE,,
msc_log_2017-07-20Thu23-27-00.957000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu23-27-03.907000.pcm.SpeexWb.pcm,1.50E+12,帮我导航到青岛韩亚4s店,帮我导航到青岛韩亚4s店,TRUE,,
msc_log_2017-07-20Thu23-27-08.780000.pcm.SpeexWb.pcm,1.50E+12,去润华汽车服务辽宁路店,去润华汽车服务辽宁路店,TRUE,,
msc_log_2017-07-20Thu23-27-13.672000.pcm.SpeexWb.pcm,1.50E+12,选择红绿灯上的路线,选择红绿灯上的路线,TRUE,,
msc_log_2017-07-20Thu23-27-17.683000.pcm.SpeexWb.pcm,1.50E+12,导航,导航,TRUE,,
msc_log_2017-07-20Thu23-27-20.459000.pcm.SpeexWb.pcm,1.50E+12,我想去彰武县第一高级中学,我想去彰武县第一高级中学,TRUE,,
msc_log_2017-07-20Thu23-27-25.015000.pcm.SpeexWb.pcm,1.50E+12,那就高兴乡第一初级中学,那就高兴乡第一初级中学,TRUE,,
msc_log_2017-07-20Thu23-27-29.417000.pcm.SpeexWb.pcm,1.50E+12,搜索附近的加油站,搜索附近的加油站,TRUE,,
msc_log_2017-07-20Thu23-27-33.106000.pcm.SpeexWb.pcm,1.50E+12,选择距离最近呢,选择距离最近呢,TRUE,,
msc_log_2017-07-20Thu23-27-36.507000.pcm.SpeexWb.pcm,1.50E+12,导航,,FALSE,,
msc_log_2017-07-20Thu23-27-48.957000.pcm.SpeexWb.pcm,1.50E+12,前往苏家屯十里锦城,前往苏家屯十里锦城,TRUE,,
msc_log_2017-07-20Thu23-27-53.216000.pcm.SpeexWb.pcm,1.50E+12,韦曲南街景城店,,FALSE,,
msc_log_2017-07-20Thu23-28-06.681000.pcm.SpeexWb.pcm,1.50E+12,是红太阳大药房十里锦城店,是红太阳大药房十里锦城店,TRUE,,
msc_log_2017-07-20Thu23-28-11.273000.pcm.SpeexWb.pcm,1.50E+12,走最近的路线,走最近的路线,TRUE,,
msc_log_2017-07-20Thu23-28-14.649000.pcm.SpeexWb.pcm,1.50E+12,导航,,FALSE,,
msc_log_2017-07-20Thu23-28-26.983000.pcm.SpeexWb.pcm,1.50E+12,我要去中沙完小,我要去中沙完小,TRUE,,
msc_log_2017-07-20Thu23-28-30.625000.pcm.SpeexWb.pcm,1.50E+12,那就肥西路附近的沙县小吃,,FALSE,,
msc_log_2017-07-20Thu23-28-44.429000.pcm.SpeexWb.pcm,1.50E+12,搜索附近的酒店,搜索附近的酒店,TRUE,,
msc_log_2017-07-20Thu23-28-48.068000.pcm.SpeexWb.pcm,1.50E+12,选择价格最低的,选择价格最低的,TRUE,,
msc_log_2017-07-20Thu23-28-51.246000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu23-28-54.164000.pcm.SpeexWb.pcm,1.50E+12,导航到珠海市金山林酒店离目的地,导航到珠海市金山林酒店离目的地,TRUE,,
msc_log_2017-07-20Thu23-28-59.716000.pcm.SpeexWb.pcm,1.50E+12,去金地伊顿山,去金地伊顿山,TRUE,,
msc_log_2017-07-20Thu23-29-04.012000.pcm.SpeexWb.pcm,1.50E+12,不是北门而是南门,不是北门而是南门,TRUE,,
msc_log_2017-07-20Thu23-29-07.642000.pcm.SpeexWb.pcm,1.50E+12,导航,,FALSE,,
msc_log_2017-07-20Thu23-29-20.090000.pcm.SpeexWb.pcm,1.50E+12,我想去郑州市沙门村,我想去郑州市沙门村,TRUE,,
msc_log_2017-07-20Thu23-29-24.154000.pcm.SpeexWb.pcm,1.50E+12,那去金水区国基路街道沙门村村民委员会吧,,FALSE,,
msc_log_2017-07-20Thu23-29-39.746000.pcm.SpeexWb.pcm,1.50E+12,走红绿灯最少的路线,走红绿灯最少的路线,TRUE,,
msc_log_2017-07-20Thu23-29-43.614000.pcm.SpeexWb.pcm,1.50E+12,导航吧,导航吧,TRUE,,
msc_log_2017-07-20Thu23-29-46.567000.pcm.SpeexWb.pcm,1.50E+12,帮我导航到株洲腾龙大酒店,帮我导航到株洲腾龙大酒店,TRUE,,
msc_log_2017-07-20Thu23-29-51.115000.pcm.SpeexWb.pcm,1.50E+12,就是明陵路一号的通大酒店,就是明陵路一号的通大酒店,TRUE,,
msc_log_2017-07-20Thu23-29-56.252000.pcm.SpeexWb.pcm,1.50E+12,搜索附近的加油站,搜索附近的加油站,TRUE,,
msc_log_2017-07-20Thu23-30-00.102000.pcm.SpeexWb.pcm,1.50E+12,选择距离最近的,,FALSE,,
msc_log_2017-07-20Thu23-30-13.661000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu23-30-16.803000.pcm.SpeexWb.pcm,1.50E+12,前往抚州到崇仁县,前往抚州到崇仁县,TRUE,,
msc_log_2017-07-20Thu23-30-21.473000.pcm.SpeexWb.pcm,1.50E+12,位于县府西路附近的崇仁县美丽生活馆,位于县府西路附近的崇仁县美丽生活馆,TRUE,,
msc_log_2017-07-20Thu23-30-27.269000.pcm.SpeexWb.pcm,1.50E+12,选择沿途有加油站的路线,选择沿途有加油站的路线,TRUE,,
msc_log_2017-07-20Thu23-30-31.482000.pcm.SpeexWb.pcm,1.50E+12,导航,导航,TRUE,,
msc_log_2017-07-20Thu23-30-34.303000.pcm.SpeexWb.pcm,1.50E+12,我要去昭山站,我要去昭山站,TRUE,,
msc_log_2017-07-20Thu23-30-38.094000.pcm.SpeexWb.pcm,1.50E+12,就是去照山卫生站,就是去照山卫生站,TRUE,,
msc_log_2017-07-20Thu23-30-42.193000.pcm.SpeexWb.pcm,1.50E+12,搜索最快的路线,搜索最快的路线,TRUE,,
msc_log_2017-07-20Thu23-30-46.311000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu23-30-49.384000.pcm.SpeexWb.pcm,1.50E+12,导航到沈阳市仙子湖,导航到沈阳市仙子湖,TRUE,,
msc_log_2017-07-20Thu23-30-53.849000.pcm.SpeexWb.pcm,1.50E+12,我想去仙子湖风景旅游度假区,我想去仙子湖风景旅游度假区,TRUE,,
msc_log_2017-07-20Thu23-30-58.625000.pcm.SpeexWb.pcm,1.50E+12,搜索附近的酒店,搜索附近的酒店,TRUE,,
msc_log_2017-07-20Thu23-31-02.456000.pcm.SpeexWb.pcm,1.50E+12,选择价格最低的,选择价格最低的,TRUE,,
msc_log_2017-07-20Thu23-31-05.991000.pcm.SpeexWb.pcm,1.50E+12,导航吗,导航吗,TRUE,,
msc_log_2017-07-20Thu23-31-08.918000.pcm.SpeexWb.pcm,1.50E+12,帮我导航到保山市公安局,帮我导航到保山市公安局,TRUE,,
msc_log_2017-07-20Thu23-31-13.347000.pcm.SpeexWb.pcm,1.50E+12,去保山市公安局隆阳派出所,去保山市公安局隆阳派出所,TRUE,,
msc_log_2017-07-20Thu23-31-19.378000.pcm.SpeexWb.pcm,1.50E+12,金鸡乡金鸡村的,金鸡乡金鸡村的,TRUE,,
msc_log_2017-07-20Thu23-31-23.459000.pcm.SpeexWb.pcm,1.50E+12,选择最快的路线,选择最快的路线,TRUE,,
msc_log_2017-07-20Thu23-31-26.993000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu23-31-30.055000.pcm.SpeexWb.pcm,1.50E+12,我要去太平区水泉镇,我要去太平区水泉镇,TRUE,,
msc_log_2017-07-20Thu23-31-34.646000.pcm.SpeexWb.pcm,1.50E+12,到阜新市水泉镇政府,到阜新市水泉镇政府,TRUE,,
msc_log_2017-07-20Thu23-31-38.953000.pcm.SpeexWb.pcm,1.50E+12,不走高速,不走高速,TRUE,,
msc_log_2017-07-20Thu23-31-42.157000.pcm.SpeexWb.pcm,1.50E+12,导航吧,导航吧,TRUE,,
msc_log_2017-07-20Thu23-31-44.922000.pcm.SpeexWb.pcm,1.50E+12,我要去榆树市百货大楼,我要去榆树市百货大楼,TRUE,,
msc_log_2017-07-20Thu23-31-49.536000.pcm.SpeexWb.pcm,1.50E+12,选择第二个,选择第二个,TRUE,,
msc_log_2017-07-20Thu23-31-52.735000.pcm.SpeexWb.pcm,1.50E+12,走最近的路线,走最近的路线,TRUE,,
msc_log_2017-07-20Thu23-31-56.259000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu23-31-59.263000.pcm.SpeexWb.pcm,1.50E+12,我想去河口,我想去河口,TRUE,,
msc_log_2017-07-20Thu23-32-02.725000.pcm.SpeexWb.pcm,1.50E+12,我要到河口景区,我要到河口景区,TRUE,,
msc_log_2017-07-20Thu23-32-06.556000.pcm.SpeexWb.pcm,1.50E+12,不要这个换条线路,不要这个换条线路,TRUE,,
msc_log_2017-07-20Thu23-32-10.148000.pcm.SpeexWb.pcm,1.50E+12,导航,导航,TRUE,,
msc_log_2017-07-20Thu23-32-12.952000.pcm.SpeexWb.pcm,1.50E+12,帮我导航到漳州市医院,帮我导航到漳州市医院,TRUE,,
msc_log_2017-07-20Thu23-32-17.307000.pcm.SpeexWb.pcm,1.50E+12,到延安北路41号,到延安北路41号,TRUE,,
msc_log_2017-07-20Thu23-32-20.965000.pcm.SpeexWb.pcm,1.50E+12,去门诊部,去门诊部,TRUE,,
msc_log_2017-07-20Thu23-32-24.470000.pcm.SpeexWb.pcm,1.50E+12,不上高速,不上高速,TRUE,,
msc_log_2017-07-20Thu23-32-27.475000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu23-32-30.618000.pcm.SpeexWb.pcm,1.50E+12,帮我导航江苏省泰州市靖江市,帮我导航江苏省泰州市靖江市,TRUE,,
msc_log_2017-07-20Thu23-32-35.896000.pcm.SpeexWb.pcm,1.50E+12,就是骥江西路28号的晋江市,,FALSE,,
msc_log_2017-07-20Thu23-32-50.665000.pcm.SpeexWb.pcm,1.50E+12,高速优先,高速优先,TRUE,,
msc_log_2017-07-20Thu23-32-53.827000.pcm.SpeexWb.pcm,1.50E+12,导航,导航,TRUE,,
msc_log_2017-07-20Thu23-32-56.743000.pcm.SpeexWb.pcm,1.50E+12,我要到桂平中沙,我要到桂平中沙,TRUE,,
msc_log_2017-07-20Thu23-33-00.948000.pcm.SpeexWb.pcm,1.50E+12,电信营业厅对面的中沙邮政支局,电信营业厅对面的中沙邮政支局,TRUE,,
msc_log_2017-07-20Thu23-33-06.706000.pcm.SpeexWb.pcm,1.50E+12,末日路线,末日路线,TRUE,,
msc_log_2017-07-20Thu23-33-09.747000.pcm.SpeexWb.pcm,1.50E+12,导航,,FALSE,,
msc_log_2017-07-20Thu23-33-22.267000.pcm.SpeexWb.pcm,1.50E+12,我要去营口,我要去营口,TRUE,,
msc_log_2017-07-20Thu23-33-25.883000.pcm.SpeexWb.pcm,1.50E+12,到飞机场,,FALSE,,
msc_log_2017-07-20Thu23-33-38.738000.pcm.SpeexWb.pcm,1.50E+12,选择红绿灯最少的路线,选择红绿灯最少的路线,TRUE,,
msc_log_2017-07-20Thu23-33-42.926000.pcm.SpeexWb.pcm,1.50E+12,导航开始,导航开始,TRUE,,
msc_log_2017-07-20Thu23-33-45.942000.pcm.SpeexWb.pcm,1.50E+12,我要到南京市金新路99号,我要到南京市金新路99号,TRUE,,
msc_log_2017-07-20Thu23-33-51.192000.pcm.SpeexWb.pcm,1.50E+12,去长江路9号地下停车场,去长江路9号地下停车场,TRUE,,
msc_log_2017-07-20Thu23-33-55.943000.pcm.SpeexWb.pcm,1.50E+12,不是110号是109号,不是110号是109号,TRUE,,
msc_log_2017-07-20Thu23-34-01.787000.pcm.SpeexWb.pcm,1.50E+12,导航吧,导航吧,TRUE,,
msc_log_2017-07-20Thu23-34-04.715000.pcm.SpeexWb.pcm,1.50E+12,我要找大柳塔,我要找大柳塔,TRUE,,
msc_log_2017-07-20Thu23-34-08.632000.pcm.SpeexWb.pcm,1.50E+12,到大柳塔南站,到大柳塔南站,TRUE,,
msc_log_2017-07-20Thu23-34-12.388000.pcm.SpeexWb.pcm,1.50E+12,路线最短的,路线最短的,TRUE,,
msc_log_2017-07-20Thu23-34-15.759000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu23-34-18.870000.pcm.SpeexWb.pcm,1.50E+12,我要去汉中市宁强县,我要去汉中市宁强县,TRUE,,
msc_log_2017-07-20Thu23-34-23.627000.pcm.SpeexWb.pcm,1.50E+12,就是民主路上的宁强县,就是民主路上的宁强县,TRUE,,
msc_log_2017-07-20Thu23-34-27.943000.pcm.SpeexWb.pcm,1.50E+12,搜索一下附近的饭店吧,搜索一下附近的饭店吧,TRUE,,
msc_log_2017-07-20Thu23-34-32.348000.pcm.SpeexWb.pcm,1.50E+12,选择最近的那个,选择最近的那个,TRUE,,
msc_log_2017-07-20Thu23-34-35.878000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu23-34-38.970000.pcm.SpeexWb.pcm,1.50E+12,帮我导航去三原汽车站,帮我导航去三原汽车站,TRUE,,
msc_log_2017-07-20Thu23-34-43.506000.pcm.SpeexWb.pcm,1.50E+12,在叶咏诗大街东段,在叶咏诗大街东段,TRUE,,
msc_log_2017-07-20Thu23-34-47.812000.pcm.SpeexWb.pcm,1.50E+12,选择默认路线,选择默认路线,TRUE,,
msc_log_2017-07-20Thu23-34-51.110000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu23-34-54.232000.pcm.SpeexWb.pcm,1.50E+12,我要去勉县田园小区,我要去勉县田园小区,TRUE,,
msc_log_2017-07-20Thu23-34-58.979000.pcm.SpeexWb.pcm,1.50E+12,选择第一个,选择第一个,TRUE,,
msc_log_2017-07-20Thu23-35-02.345000.pcm.SpeexWb.pcm,1.50E+12,搜索附近最近的停车场,搜索附近最近的停车场,TRUE,,
msc_log_2017-07-20Thu23-35-06.920000.pcm.SpeexWb.pcm,1.50E+12,导航开始,导航开始,TRUE,,
msc_log_2017-07-20Thu23-35-09.968000.pcm.SpeexWb.pcm,1.50E+12,请帮我导航到泰兴市姚王镇,请帮我导航到泰兴市姚王镇,TRUE,,
msc_log_2017-07-20Thu23-35-15.559000.pcm.SpeexWb.pcm,1.50E+12,我想去泰兴市姚王镇医院,我想去泰兴市姚王镇医院,TRUE,,
msc_log_2017-07-20Thu23-35-20.738000.pcm.SpeexWb.pcm,1.50E+12,是急诊科不是预防保健部,是急诊科不是预防保健部,TRUE,,
msc_log_2017-07-20Thu23-35-25.744000.pcm.SpeexWb.pcm,1.50E+12,选择经过饭店的路线,选择经过饭店的路线,TRUE,,
msc_log_2017-07-20Thu23-35-30.179000.pcm.SpeexWb.pcm,1.50E+12,导航,导航,TRUE,,
msc_log_2017-07-20Thu23-35-32.994000.pcm.SpeexWb.pcm,1.50E+12,我要到宜兴高铁站,我要到宜兴高铁站,TRUE,,
msc_log_2017-07-20Thu23-35-37.340000.pcm.SpeexWb.pcm,1.50E+12,市陶都路一新高铁站,市陶都路一新高铁站,TRUE,,
msc_log_2017-07-20Thu23-35-41.932000.pcm.SpeexWb.pcm,1.50E+12,尽量选择走高速,尽量选择走高速,TRUE,,
msc_log_2017-07-20Thu23-35-45.704000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu23-35-48.860000.pcm.SpeexWb.pcm,1.50E+12,我想去成都市三圣乡湿地公园,我想去成都市三圣乡湿地公园,TRUE,,
msc_log_2017-07-20Thu23-35-54.351000.pcm.SpeexWb.pcm,1.50E+12,选择凯慕河湿地公园,选择凯慕河湿地公园,TRUE,,
msc_log_2017-07-20Thu23-35-59.006000.pcm.SpeexWb.pcm,1.50E+12,是南门,是南门,TRUE,,
msc_log_2017-07-20Thu23-36-01.953000.pcm.SpeexWb.pcm,1.50E+12,导航吧,导航吧,TRUE,,
msc_log_2017-07-20Thu23-36-04.896000.pcm.SpeexWb.pcm,1.50E+12,我要到广东省,我要到广东省,TRUE,,
msc_log_2017-07-20Thu23-36-08.961000.pcm.SpeexWb.pcm,1.50E+12,选择广东省阳春市玉溪风景名胜区,选择广东省阳春市玉溪风景名胜区,TRUE,,
msc_log_2017-07-20Thu23-36-15.493000.pcm.SpeexWb.pcm,1.50E+12,搜索附近的酒店,搜索附近的酒店,TRUE,,
msc_log_2017-07-20Thu23-36-19.494000.pcm.SpeexWb.pcm,1.50E+12,选择评价最好的,选择评价最好的,TRUE,,
msc_log_2017-07-20Thu23-36-23.241000.pcm.SpeexWb.pcm,1.50E+12,导航开始,导航开始,TRUE,,
msc_log_2017-07-20Thu23-36-26.183000.pcm.SpeexWb.pcm,1.50E+12,我要到2到13局,我要到2到13局,TRUE,,
msc_log_2017-07-20Thu23-36-30.722000.pcm.SpeexWb.pcm,1.50E+12,临东路2318的中铁十三局小区,临东路2318的中铁十三局小区,TRUE,,
msc_log_2017-07-20Thu23-36-36.648000.pcm.SpeexWb.pcm,1.50E+12,到北门,到北门,TRUE,,
msc_log_2017-07-20Thu23-36-40.297000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu23-36-43.649000.pcm.SpeexWb.pcm,1.50E+12,帮我导航大邑商场,帮我导航大邑商场,TRUE,,
msc_log_2017-07-20Thu23-36-48.096000.pcm.SpeexWb.pcm,1.50E+12,选择大邑县放心商店三坝商场,,FALSE,,
msc_log_2017-07-20Thu23-37-03.521000.pcm.SpeexWb.pcm,1.50E+12,附近比较近的停车场在哪,,FALSE,,
msc_log_2017-07-20Thu23-37-17.475000.pcm.SpeexWb.pcm,1.50E+12,导航,导航,TRUE,,
msc_log_2017-07-20Thu23-37-20.278000.pcm.SpeexWb.pcm,1.50E+12,我要导航去荣旺天下,我要导航去荣旺天下,TRUE,,
msc_log_2017-07-20Thu23-37-24.870000.pcm.SpeexWb.pcm,1.50E+12,到中绿广场一期门23的我们天下,到中绿广场一期门23的我们天下,TRUE,,
msc_log_2017-07-20Thu23-37-30.779000.pcm.SpeexWb.pcm,1.50E+12,走最近的路线,走最近的路线,TRUE,,
msc_log_2017-07-20Thu23-37-34.252000.pcm.SpeexWb.pcm,1.50E+12,导航吧,导航吧,TRUE,,
msc_log_2017-07-20Thu23-37-37.111000.pcm.SpeexWb.pcm,1.50E+12,帮我导航去重庆市巫山县双龙镇,帮我导航去重庆市巫山县双龙镇,TRUE,,
msc_log_2017-07-20Thu23-37-42.860000.pcm.SpeexWb.pcm,1.50E+12,选择第四个,,FALSE,,
msc_log_2017-07-20Thu23-37-55.922000.pcm.SpeexWb.pcm,1.50E+12,附近有什么公园,附近有什么公园,TRUE,,
msc_log_2017-07-20Thu23-37-59.860000.pcm.SpeexWb.pcm,1.50E+12,选择最近的,,FALSE,,
msc_log_2017-07-20Thu23-38-12.949000.pcm.SpeexWb.pcm,1.50E+12,导航开始吧,导航开始吧,TRUE,,
msc_log_2017-07-20Thu23-38-16.244000.pcm.SpeexWb.pcm,1.50E+12,我要去丰宁,我要去丰宁,TRUE,,
msc_log_2017-07-20Thu23-38-20.156000.pcm.SpeexWb.pcm,1.50E+12,到丰宁满族自治县,到丰宁满族自治县,TRUE,,
msc_log_2017-07-20Thu23-38-24.605000.pcm.SpeexWb.pcm,1.50E+12,走高速,走高速,TRUE,,
msc_log_2017-07-20Thu23-38-27.874000.pcm.SpeexWb.pcm,1.50E+12,导航,导航,TRUE,,
msc_log_2017-07-20Thu23-38-30.806000.pcm.SpeexWb.pcm,1.50E+12,我去深圳市盐田区沙头角鹏湾一村,我去深圳市盐田区沙头角鹏湾一村,TRUE,,
msc_log_2017-07-20Thu23-38-37.468000.pcm.SpeexWb.pcm,1.50E+12,去深盐路,去深盐路,TRUE,,
msc_log_2017-07-20Thu23-38-40.959000.pcm.SpeexWb.pcm,1.50E+12,到龙文教育盐田沙头角教学点,到龙文教育盐田沙头角教学点,TRUE,,
msc_log_2017-07-20Thu23-38-46.699000.pcm.SpeexWb.pcm,1.50E+12,导航开始,导航开始,TRUE,,
msc_log_2017-07-20Thu23-38-49.785000.pcm.SpeexWb.pcm,1.50E+12,我想去铜陵火车站,我想去铜陵火车站,TRUE,,
msc_log_2017-07-20Thu23-38-54.056000.pcm.SpeexWb.pcm,1.50E+12,选择铜陵火车站出站口,选择铜陵火车站出站口,TRUE,,
msc_log_2017-07-20Thu23-38-59.010000.pcm.SpeexWb.pcm,1.50E+12,最最快的路线,最最快的路线,TRUE,,
msc_log_2017-07-20Thu23-39-02.357000.pcm.SpeexWb.pcm,1.50E+12,导航,导航,TRUE,,
msc_log_2017-07-20Thu23-39-05.169000.pcm.SpeexWb.pcm,1.50E+12,帮我导航河南周口秣陵镇,帮我导航河南周口秣陵镇,TRUE,,
msc_log_2017-07-20Thu23-39-11.713000.pcm.SpeexWb.pcm,1.50E+12,到敬老院,到敬老院,TRUE,,
msc_log_2017-07-20Thu23-39-15.077000.pcm.SpeexWb.pcm,1.50E+12,我要走路况好的路线,我要走路况好的路线,TRUE,,
msc_log_2017-07-20Thu23-39-19.201000.pcm.SpeexWb.pcm,1.50E+12,导航吧,导航吧,TRUE,,
msc_log_2017-07-20Thu23-39-22.080000.pcm.SpeexWb.pcm,1.50E+12,给我导航到太原高新区,给我导航到太原高新区,TRUE,,
msc_log_2017-07-20Thu23-39-27.292000.pcm.SpeexWb.pcm,1.50E+12,就是高新技术产业开发区质量检验协会,就是高新技术产业开发区质量检验协会,TRUE,,
msc_log_2017-07-20Thu23-39-33.006000.pcm.SpeexWb.pcm,1.50E+12,选择红绿灯最少的路线,选择红绿灯最少的路线,TRUE,,
msc_log_2017-07-20Thu23-39-37.083000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu23-39-40.277000.pcm.SpeexWb.pcm,1.50E+12,我要到茯茶镇,我要到茯茶镇,TRUE,,
msc_log_2017-07-20Thu23-39-44.162000.pcm.SpeexWb.pcm,1.50E+12,到磨咖小镇吧,到磨咖小镇吧,TRUE,,
msc_log_2017-07-20Thu23-39-49.191000.pcm.SpeexWb.pcm,1.50E+12,选择梅山路18号国购广场2f c店1×113的摩卡小镇,选择梅山路18号国购广场2f c店1×113的摩卡小镇,TRUE,,
msc_log_2017-07-20Thu23-39-58.136000.pcm.SpeexWb.pcm,1.50E+12,我要去思明东路128号,我要去思明东路128号,TRUE,,
msc_log_2017-07-20Thu23-40-03.419000.pcm.SpeexWb.pcm,1.50E+12,去向东路59的东陆公寓,去向东路59的东陆公寓,TRUE,,
msc_log_2017-07-20Thu23-40-08.433000.pcm.SpeexWb.pcm,1.50E+12,走最近的路线,走最近的路线,TRUE,,
msc_log_2017-07-20Thu23-40-11.927000.pcm.SpeexWb.pcm,1.50E+12,导航,导航,TRUE,,
msc_log_2017-07-20Thu23-40-14.707000.pcm.SpeexWb.pcm,1.50E+12,我要到长沙市湘雅医院,我要到长沙市湘雅医院,TRUE,,
msc_log_2017-07-20Thu23-40-20.049000.pcm.SpeexWb.pcm,1.50E+12,到湘雅路72,到湘雅路72,TRUE,,
msc_log_2017-07-20Thu23-40-24.016000.pcm.SpeexWb.pcm,1.50E+12,就是湘雅医院生殖医学中心,,FALSE,,
msc_log_2017-07-20Thu23-40-38.562000.pcm.SpeexWb.pcm,1.50E+12,导航吧,导航吧,TRUE,,
msc_log_2017-07-20Thu23-40-41.514000.pcm.SpeexWb.pcm,1.50E+12,我要去羊马小学,我要去羊马小学,TRUE,,
msc_log_2017-07-20Thu23-40-45.559000.pcm.SpeexWb.pcm,1.50E+12,到合肥市大杨中心小学,到合肥市大杨中心小学,TRUE,,
msc_log_2017-07-20Thu23-40-50.285000.pcm.SpeexWb.pcm,1.50E+12,走路况好的路线,走路况好的路线,TRUE,,
msc_log_2017-07-20Thu23-40-54.029000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu23-40-57.124000.pcm.SpeexWb.pcm,1.50E+12,帮我导航甘肃陇南,帮我导航甘肃陇南,TRUE,,
msc_log_2017-07-20Thu23-41-01.675000.pcm.SpeexWb.pcm,1.50E+12,就是陇南市,就是陇南市,TRUE,,
msc_log_2017-07-20Thu23-41-04.965000.pcm.SpeexWb.pcm,1.50E+12,走高速吧,走高速吧,TRUE,,
msc_log_2017-07-20Thu23-41-08.032000.pcm.SpeexWb.pcm,1.50E+12,导航开始吧,导航开始吧,TRUE,,
msc_log_2017-07-20Thu23-41-11.207000.pcm.SpeexWb.pcm,1.50E+12,我要去湖南长沙,我要去湖南长沙,TRUE,,
msc_log_2017-07-20Thu23-41-15.497000.pcm.SpeexWb.pcm,1.50E+12,到长沙市,到长沙市,TRUE,,
msc_log_2017-07-20Thu23-41-19.021000.pcm.SpeexWb.pcm,1.50E+12,走最大的路线,走最大的路线,TRUE,,
msc_log_2017-07-20Thu23-41-22.370000.pcm.SpeexWb.pcm,1.50E+12,导航吧,导航吧,TRUE,,
msc_log_2017-07-20Thu23-41-25.246000.pcm.SpeexWb.pcm,1.50E+12,帮我导航朝阳市场,帮我导航朝阳市场,TRUE,,
msc_log_2017-07-20Thu23-41-29.961000.pcm.SpeexWb.pcm,1.50E+12,就在团结路6号,就在团结路6号,TRUE,,
msc_log_2017-07-20Thu23-41-33.724000.pcm.SpeexWb.pcm,1.50E+12,选择经过加油站的线路,选择经过加油站的线路,TRUE,,
msc_log_2017-07-20Thu23-41-37.954000.pcm.SpeexWb.pcm,1.50E+12,导航,导航,TRUE,,
msc_log_2017-07-20Thu23-41-40.841000.pcm.SpeexWb.pcm,1.50E+12,我去义乌火车站,我去义乌火车站,TRUE,,
msc_log_2017-07-20Thu23-41-44.869000.pcm.SpeexWb.pcm,1.50E+12,在后宅街道北站大道333号,在后宅街道北站大道333号,TRUE,,
msc_log_2017-07-20Thu23-41-50.541000.pcm.SpeexWb.pcm,1.50E+12,是义乌火车站进站口,是义乌火车站进站口,TRUE,,
msc_log_2017-07-20Thu23-41-55.025000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu23-41-58.167000.pcm.SpeexWb.pcm,1.50E+12,我想去陈仓区,我想去陈仓区,TRUE,,
msc_log_2017-07-20Thu23-42-02.249000.pcm.SpeexWb.pcm,1.50E+12,在人民街,在人民街,TRUE,,
