audio_path,audioTag,ResultOrgText,ResultCompareText,ResultOrgLabel,ResultCompareLabel,IsEqual?(%) 1106/2567=43.09%
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0508-05.pcm,2182,,,开始导航,开始导航,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0509-01.pcm,2183,帮我导航到东兰,帮我导航到东兰,帮我导航到东兰,帮我导航到东兰,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0509-02.pcm,2184,,,位于陵园街附近的东兰县,位于陵园街附近的东兰县,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0509-03.pcm,2185,,,搜索一下沿途的加油站,搜索一下沿途的加油站,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0509-04.pcm,2186,选择距离最近的,选择距离最近的,选择距离最近的,选择距离最近的,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0509-05.pcm,2187,,,导航开始,导航开始,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0510-01.pcm,2188,前往长安区青年路,前往长安区青年路,前往长安区青年路,前往长安区青年路,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0510-02.pcm,2189,就是济村镇里余村青年路的西正庄信用社,就是济村镇里余村青年路的西正庄信用社,就是姬村镇里余村青年路的西正庄信用社,就是姬村镇里余村青年路的西正庄信用社,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0510-03.pcm,2190,要走最近的路线,要走最近的路线,要走最近的路线,要走最近的路线,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0510-04.pcm,2191,,,导航,导航,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0511-01.pcm,2192,,,我要去潘黄镇,我要去潘黄镇,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0511-02.pcm,2193,去潘黄镇凌天家具沙发厂,去潘黄镇凌天家具沙发厂,去潘黄镇凌天家具沙发厂,去潘黄镇凌天家具沙发厂,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0511-03.pcm,2194,搜索沿途有加油站的路线,搜索沿途有加油站的路线,搜索沿途有加油站的路线,搜索沿途有加油站的路线,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0511-04.pcm,2195,导航,导航,导航,导航,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0511-05.pcm,2196,,,导航到沈阳五爱,导航到沈阳五爱,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0512-01.pcm,2197,就在这两大路与南通天街交汇处北侧附近,就在这两大路与南通天街交汇处北侧附近,就在热闹路与南通天街交汇处北侧附近,就在热闹路与南通天街交汇处北侧附近,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0512-02.pcm,2198,选择五爱街邮政所,选择五爱街邮政所,选择五爱街邮政所,选择五爱街邮政所,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0512-03.pcm,2199,开始导航,开始导航,开始导航,开始导航,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0513-01.pcm,2200,,,我想去临潼区,我想去临潼区,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0513-02.pcm,2201,,,就是书院门街41的临潼区,就是书院门街41的临潼区,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0513-03.pcm,2202,搜索附近的有名的景点,搜索附近的有名的景点,搜索附近的有名的景点,搜索附近的有名的景点,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0513-04.pcm,2203,选择价格最低的,选择价格最低的,选择价格最低的,选择价格最低的,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0513-05.pcm,2204,,,开始导航,开始导航,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0514-01.pcm,2205,帮我导航到遂宁市,帮我导航到遂宁市,帮我导航到遂宁市,帮我导航到遂宁市,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0514-02.pcm,2206,位于东升路上的遂宁市,位于东升路上的遂宁市,位于东升路上的遂宁市,位于东升路上的遂宁市,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0514-03.pcm,2207,选择经过加油站的线路,选择经过加油站的线路,选择经过加油站的线路,选择经过加油站的线路,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0514-04.pcm,2208,,,导航吧,导航吧,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0515-01.pcm,2209,,,前往南京翠杉园,前往南京翠杉园,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0515-02.pcm,2210,去兴隆大街198的翠珊园,去兴隆大街198的翠珊园,去兴隆大街198的翠杉园,去兴隆大街198的翠杉园,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0515-03.pcm,2211,,,选择北门,选择北门,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0515-04.pcm,2212,,,导航,导航,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0516-01.pcm,2213,我要去新北区万达,我要去新北区万达,我要去新北区万达,我要去新北区万达,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0516-02.pcm,2214,,,新北万达广场1区的,新北万达广场1区的,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0516-03.pcm,2215,,,不是森马万达店，而是雪冰万达店,不是森马万达店而是雪冰万达店,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0516-04.pcm,2216,,,开始导航,开始导航,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0517-01.pcm,2217,导航到曲阳,导航到曲阳,导航到曲阳,导航到曲阳,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0517-02.pcm,2218,,,去曲阳土菜馆,去曲阳土菜馆,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0517-03.pcm,2219,,,走红绿灯最少的路线,走红绿灯最少的路线,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0517-04.pcm,2220,,,导航开始,导航开始,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0518-01.pcm,2221,我想去马三家,我想去马三家,我想去马山家,我想去马山家,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0518-02.pcm,2222,,,就是马鞍山南路附近的,就是马鞍山南路附近的,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0518-03.pcm,2223,,,选择合家福广场停车场,选择合家福广场停车场,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0518-04.pcm,2224,导航,导航,导航,导航,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0519-01.pcm,2225,前往北京市大红门服装批发市场,前往北京市大红门服装批发市场,前往北京市大红门服装批发市场,前往北京市大红门服装批发市场,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0519-02.pcm,2226,,,去大红门服装大卖场,去大红门服装大卖场,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0519-03.pcm,2227,,,选择沿途有加油站的路线,选择沿途有加油站的路线,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0519-04.pcm,2228,导航吧,导航吧,导航吧,导航吧,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0520-01.pcm,2229,我要去温州,我要去温州,我要去温州,我要去温州,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0520-02.pcm,2230,就是民航路的温州大学,就是民航路的温州大学,就是民航路的温州大学,就是民航路的温州大学,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0520-03.pcm,2231,搜索附近的小吃街,搜索附近的小吃街,搜索附近的小吃街,搜索附近的小吃街,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0520-04.pcm,2232,选择距离最近的,选择距离最近的,选择距离最近的,选择距离最近的,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0520-05.pcm,2233,,,开始导航,开始导航,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0521-01.pcm,2234,帮我导航到青岛韩亚4s店,帮我导航到青岛韩亚4s店,帮我导航到青岛韩亚4s店,帮我导航到青岛韩亚4s店,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0521-02.pcm,2235,,,去润华汽车服务辽宁路店,去润华汽车服务辽宁路店,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0521-03.pcm,2236,选择红绿灯上来的路线,选择红绿灯上来的路线,选择红绿灯少的路线,选择红绿灯少的路线,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0521-04.pcm,2237,导航,导航,导航,导航,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0522-01.pcm,2238,我想去彰武县第一高级中学,我想去彰武县第一高级中学,我想去彰武县第一高级中学,我想去彰武县第一高级中学,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0522-02.pcm,2239,那就高兴乡第一初级中学,那就高兴乡第一初级中学,那就高贤乡第一初级中学,那就高贤乡第一初级中学,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0522-03.pcm,2240,搜索附近的加油站,搜索附近的加油站,搜索附近的加油站,搜索附近的加油站,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0522-04.pcm,2241,选择距离最近的,选择距离最近的,选择距离最近的,选择距离最近的,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0522-05.pcm,2242,,,导航,导航,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0523-01.pcm,2243,前往苏家屯十里锦城,前往苏家屯十里锦城,前往苏家屯十里锦城,前往苏家屯十里锦城,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0523-02.pcm,2244,,,位于雪莲街锦城店,位于雪莲街锦城店,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0523-03.pcm,2245,,,是红太阳大药房十里锦城店,是红太阳大药房十里锦城店,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0523-04.pcm,2246,走最近的路线,走最近的路线,走最近的路线,走最近的路线,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0523-05.pcm,2247,,,导航,导航,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0524-01.pcm,2248,我要去中沙完小,我要去中沙完小,我要去中沙完小,我要去中沙完小,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0524-02.pcm,2249,,,那就翡翠路附近的沙县小吃,那就翡翠路附近的沙县小吃,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0524-03.pcm,2250,,,搜索附近的酒店,搜索附近的酒店,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0524-04.pcm,2251,选择价格最低的,选择价格最低的,选择价格最低的,选择价格最低的,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0524-05.pcm,2252,,,开始导航,开始导航,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0525-01.pcm,2253,导航到珠海市金山林酒店目的地,导航到珠海市金山林酒店目的地,导航到珠海市金山岭酒店离目的地,导航到珠海市金山岭酒店离目的地,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0525-02.pcm,2254,,,去金地·伊顿山,去金地·伊顿山,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0525-03.pcm,2255,,,不是北门而是南门,不是北门而是南门,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0525-04.pcm,2256,,,导航,导航,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0526-01.pcm,2257,我想去郑州市沙门村,我想去郑州市沙门村,我想去郑州市沙门村,我想去郑州市沙门村,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0526-02.pcm,2258,,,那去金水区国基路街道沙门村村民委员会吧,那去金水区国基路街道沙门村村民委员会吧,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0526-03.pcm,2259,,,走红绿灯最少的路线,走红绿灯最少的路线,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0526-04.pcm,2260,,,导航吧,导航吧,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0527-01.pcm,2261,帮我导航到株洲腾龙大酒店,帮我导航到株洲腾龙大酒店,帮我导航到株洲腾龙大酒店,帮我导航到株洲腾龙大酒店,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0527-02.pcm,2262,就是名利路一号的腾龙大酒店,就是名利路一号的腾龙大酒店,就是明礼路1号的腾龙大酒店,就是明礼路1号的腾龙大酒店,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0527-03.pcm,2263,搜索附近的加油站,搜索附近的加油站,搜索附近的加油站,搜索附近的加油站,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0527-04.pcm,2264,选择距离最近的,选择距离最近的,选择距离最近的,选择距离最近的,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0527-05.pcm,2265,,,开始导航,开始导航,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0528-01.pcm,2266,前往抚州到崇仁县,前往抚州到崇仁县,前往抚州的崇仁县,前往抚州的崇仁县,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0528-02.pcm,2267,,,位于县府西路附近的崇仁县美的生活馆,位于县府西路附近的崇仁县美的生活馆,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0528-03.pcm,2268,选择沿途有加油站的路线,选择沿途有加油站的路线,选择沿途有加油站的路线,选择沿途有加油站的路线,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0528-04.pcm,2269,,,导航,导航,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0529-01.pcm,2270,我要去昭山站,我要去昭山站,我要去照山站,我要去照山站,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0529-02.pcm,2271,,,就是去照山卫生站,就是去照山卫生站,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0529-03.pcm,2272,,,搜索最快的路线,搜索最快的路线,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0529-04.pcm,2273,开始导航,开始导航,开始导航,开始导航,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0530-01.pcm,2274,导航到沈阳市仙子湖,导航到沈阳市仙子湖,导航到沈阳市仙子湖,导航到沈阳市仙子湖,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0530-02.pcm,2275,我想去仙子湖风景旅游度假区,我想去仙子湖风景旅游度假区,我想去仙子湖风景旅游度假区,我想去仙子湖风景旅游度假区,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0530-03.pcm,2276,搜索附近的酒店,搜索附近的酒店,搜索附近的酒店,搜索附近的酒店,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0530-04.pcm,2277,选择价格最低的,选择价格最低的,选择价格最低的,选择价格最低的,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0530-05.pcm,2278,,,导航吧,导航吧,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0531-01.pcm,2279,帮我导航到保山市公安局,帮我导航到保山市公安局,帮我导航到保山市公安局,帮我导航到保山市公安局,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0531-02.pcm,2280,去保山市公安局龙阳派出所,去保山市公安局龙阳派出所,去保山市公安局隆阳派出所,去保山市公安局隆阳派出所,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0531-03.pcm,2281,金鸡乡金鸡村的,金鸡乡金鸡村的,金鸡乡金鸡村的,金鸡乡金鸡村的,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0531-04.pcm,2282,,,选择最快的路线,选择最快的路线,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0531-05.pcm,2283,,,开始导航,开始导航,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0532-01.pcm,2284,我要去太平区水泉镇,我要去太平区水泉镇,我要去太平区水泉镇,我要去太平区水泉镇,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0532-02.pcm,2285,,,到阜新市水泉镇政府,到阜新市水泉镇政府,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0532-03.pcm,2286,,,不走高速,不走高速,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0532-04.pcm,2287,,,导航吧,导航吧,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0533-01.pcm,2288,我要去榆树市百货大楼选择第二个,我要去榆树市百货大楼选择第二个,我要去榆树市百货大楼,我要去榆树市百货大楼,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0533-02.pcm,2289,,,选择第二个,选择第二个,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0533-03.pcm,2290,,,走最近的路线,走最近的路线,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0533-04.pcm,2291,开始导航,开始导航,开始导航,开始导航,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0534-01.pcm,2292,,,我想去河口,我想去河口,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0534-02.pcm,2293,,,我要到河口景区,我要到河口景区,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0534-03.pcm,2294,不要这个换条线路,不要这个换条线路,不要这个，换条线路,不要这个换条线路,TRUE
